Source,Model,Item,Disclaimer,Citation
Ximea,MC050CG-SY,IMX250 sensor with IR filter,Cite the source,XiC Technical Manual 1.18 and digitized using webplotdigitizer
Wavelength,Red,Green,Blue
850,0.0792910587794306,0.07265925096768797,0.07753358423367046
851,0.07878327416841638,0.07225889475634695,0.0773300749424688
852,0.07827496156242719,0.07185811751154547,0.077146259834134
853,0.07776612096146307,0.0714569192332835,0.0770273125610116
854,0.077256752365524,0.0710552999215611,0.07690821440051565
855,0.07674685577460998,0.07065325957637818,0.07678896535264615
856,0.076236431188721,0.07022735918622285,0.07666956541740311
857,0.07572547860785711,0.06976953383728118,0.07655001459478655
858,0.07521399803201823,0.06931123450111297,0.07643031288479644
859,0.07470198896701825,0.06885246072222924,0.07631045978260591
860,0.07418832063965528,0.06839321291648046,0.07619045574370303
861,0.07366818586720389,0.06793349113068144,0.07607030081971113
862,0.07314751630638064,0.06747329536483218,0.0758936849763538
863,0.07262631195718554,0.06701262561893269,0.07544811690258332
864,0.0721045728196186,0.06655148189298296,0.07500208547279535
865,0.07263912226991613,0.06706559861413278,0.07565631100870168
866,0.07557454198842983,0.06977769333347913,0.07881742393383949
867,0.07845506597730775,0.0723868460231549,0.08193097362088377
868,0.08128069423654985,0.07494084924461099,0.0849969600698345
869,0.08405142676615618,0.07743970299784744,0.0880153832806917
870,0.08663231078858334,0.07988340728286424,0.09098624325345535
871,0.0890935969024861,0.08227196209966138,0.09390953998812544
872,0.08910273771503326,0.08240192033671774,0.09425350800570277
873,0.08820071837422497,0.0816905713859948,0.09332447819023981
874,0.08729802180884866,0.08097868517500563,0.09239475021869345
875,0.08639464801890429,0.08026626170375024,0.09146432409106363
876,0.0854905970043919,0.07955205734843868,0.09053319980735039
877,0.08458586876531148,0.07882882436803075,0.08960137736755375
878,0.08368046335698415,0.07810504713332954,0.08866885683029262
879,0.08277438112135785,0.07738072596424471,0.08773563855806424
880,0.08187270930670254,0.0766558604809903,0.08680172211918198
881,0.08097490269450401,0.0759304506835663,0.08586710751364587
882,0.08007642580625178,0.07520449657197273,0.0849317947414559
883,0.07917727864194589,0.07447799814620956,0.08394341762773845
884,0.07827746120158628,0.07375095540627681,0.08294404301465229
885,0.0785964484967469,0.0741742297642391,0.08323537599497328
886,0.08001606296543182,0.07564195552980395,0.08469011062069737
887,0.08137826291117346,0.11270267119035617,0.08608116748978308
888,0.08268304833397182,0.15294986895304177,0.08740854660223037
889,0.0839304192338269,0.19526132744243085,0.08867224795803927
890,0.1363411627705808,0.23963704665852345,0.0898722715572098
891,0.2946001911233908,0.28607702660131945,0.09100861739974192
892,0.37517208100640576,0.3330215985880812,0.09165204359050609
893,0.323662364140632,0.3071991155012521,0.28449241793255126
894,0.2698138750849211,0.2409201947044906,0.2865910297318383
895,0.2136266138392731,0.17183266140106698,0.2679402743947077
896,0.15510058040368793,0.09993651559098121,0.24836759176797615
897,0.09423577477816567,0.12687544311684162,0.2278729818516438
898,0.16618343594225585,0.17926913974909478,0.20838582185418006
899,0.2550424916808279,0.23826668920526425,0.19066360606068766
900,0.35083489037183563,0.30160690741494867,0.17064516436622137
901,0.4535606320152791,0.369289794378148,0.14833049677078117
902,0.5298879007620769,0.4413153500948622,0.12371960327436705
903,0.5498821450899618,0.41878988251030663,0.3626855426816676
904,0.5698763894178467,0.3343259023385599,0.394887400474643
905,0.5962062958761002,0.24547509014820432,0.3780408663109297
906,0.624223412345771,0.14781172930553707,0.3590654018418161
907,0.6522405288154419,0.16776033624728076,0.33679187988843473
908,0.6802576452851128,0.25263167962895167,0.3112203004507853
909,0.7082747617547837,0.34390046380205697,0.28235066352886795
910,0.7362918782244544,0.44156668876659655,0.2501829691226826
911,0.7678482134778039,0.548156957261878,0.2157114894620252
912,0.8100335396499484,0.6707542274026539,0.1798857311050094
913,0.8522188658220928,0.6526426990694392,0.5089131802281027
914,0.8944041919942374,0.5284866798796664,0.6201156271266831
915,0.9365895181663819,0.3895713171766086,0.5931607370110115
916,0.9787748443385262,0.2358966109602657,0.5611429056238608
917,1.0209601705106708,0.2514142977579921,0.5240621329652312
918,1.0676742449897645,0.4281454717927325,0.4839712774925047
919,1.1159588954810329,0.6202079663632194,0.4388916420219472
920,1.1642435459723013,0.8272150227333321,0.38801704484471455
921,0.0,1.0491666409030707,0.33134748596080665
922,0.0,0.9418618384846386,0.26888296537022355
923,0.0,0.8054735175321235,0.9205315758144601
924,0.0,0.6541655526496092,0.8754542885968782
925,0.0,0.4865130915970554,0.8173751431448235
926,0.0,0.31094613026261686,0.7559283201360278
927,0.0,0.20556070691493547,0.6911138195704912
928,0.0,0.2068782508260961,0.6229316414482134
929,0.0,0.2080749979561201,0.5513817857691947
930,0.0,0.20915094830500744,0.47646425253343483
931,0.0,0.20761384182224485,0.39345587706443363
932,0.0,0.20504665198890673,0.3076822172113446
933,0.0,0.20246310859440367,0.22569994490842285
934,0.0,0.19986321163873572,0.22318427549026487
935,0.0,0.19724696112190282,0.22065237459767734
936,0.0,0.19461435704390503,0.21810424223066024
937,0.0,0.19168987664151674,0.21515729220577687
938,0.0,0.1864293124154003,0.2093952018187029
939,0.0,0.18124119705095842,0.2037108415080046
940,0.0,0.17612553054819105,0.19810421127368194
941,0.0,0.17108231290709824,0.19257531111573492
942,0.0,0.16611154412767992,0.18712414103416364
943,0.0,0.16121322420993614,0.18175070102896795
944,0.0,0.15638692924288589,0.17684746725311193
945,0.0,0.15163262215427337,0.17204869347423046
946,0.0,0.1469507947960451,0.16731592548135799
947,0.0,0.1424345002876517,0.16264916327449444
948,0.0,0.13853025069363048,0.15804840685363983
949,0.0,0.13468020905514844,0.15351365621879418
950,0.0,0.13088437537220549,0.14904491136995748
951,0.0,0.12729949326669482,0.14482048949807644
952,0.0,0.12379924950751821,0.14069629711621226
953,0.0,0.12034777584684779,0.13663148916701331
954,0.0,0.11694507228468354,0.1329970176000215
955,0.0,0.11359113882102548,0.12950950216064006
956,0.0,0.11028597545587356,0.1260680988815009
957,0.0,0.10731286352467476,0.122980792636166
958,0.0,0.10602621443879633,0.12142364069025866
959,0.0,0.10473931095630853,0.11986618099641969
960,0.0,0.10345215307721138,0.11830841355464916
961,0.0,0.10216474080150488,0.11675033836494707
962,0.0,0.10087707412918903,0.11519195542731336
963,0.0,0.09958915306026384,0.11363326474174813
964,0.0,0.09894625774491836,0.11288540285094902
965,0.0,0.09877731500530293,0.11271252823354842
966,0.0,0.09857793157044932,0.1125053821592975
967,0.0,0.09834810744035755,0.11226396462819624
968,0.0,0.09803714615285741,0.11198827564024463
969,0.0,0.09769210437825628,0.11167831519544269
970,0.0,0.09731543797617707,0.11133408329379044
971,0.0,0.09661288458196199,0.11061865895110369
972,0.0,0.09588531387480799,0.10987597989319631
973,0.0,0.09513510453322065,0.10910876745592595
974,0.0,0.09436225655719997,0.10831703118489656
975,0.0,0.09356676994674595,0.10750076825802371
976,0.0,0.09274864470185862,0.10665997219481775
977,0.0,0.09210452316807365,0.10604984778536222
978,0.0,0.0917221772142992,0.10576792237302239
979,0.0,0.09129799224167227,0.10544195921981596
980,0.0,0.09083196825019284,0.10507195832574293
981,0.0,0.09032410523986094,0.10465791969080332
982,0.0,0.08977440321067655,0.1041998433149971
983,0.0,0.08918286216263967,0.10369772919832432
984,0.0,0.08865091487478398,0.10322453041676269
985,0.0,0.08809106810797138,0.10267680264741265
986,0.0,0.08748471398553145,0.1020776865392173
987,0.0,0.0,0.10142718209217663
988,0.0,0.0,0.1007252893062907
989,0.0,0.0,0.09997200818155944
990,0.0,0.0,0.09934643396484434
991,0.0,0.0,0.09909324290698765
992,0.0,0.0,0.09876286933643555
993,0.0,0.0,0.09835531325318805
994,0.0,0.0,0.09807160652414647
995,0.0,0.0,0.09802358853658064
996,0.0,0.0,0.09791580994218863
997,0.0,0.0,0.09764386764521359
998,0.0,0.0,0.09728258279043865
999,0.0,0.0,0.09686666756897551
1000,0.0,0.0,0.09639612198082416
