Source,Model,Item,Citation,Device_ID,TestTime,T_Chip,Current_mA,Center,Span,Points,Resolution,Peak_Wavelength,Mean_Wavelength,Span3dB_nm,Max_Ripple_dB,RMS_Ripple_dB,Slow_Max_Ripple,Slow_RMS_Ripple,OSA,RMS_Bandwidth,OSA_SN,SMSR,Filter_dB,Comment,Tmean,TRMS
377.3613586,0.003343838,,,,,,,,,,,,,,,,,,,,,,,,,
377.5789795,0.00097217,,,,,,,,,,,,,,,,,,,,,,,,,
377.7966003,0.001228567,,,,,,,,,,,,,,,,,,,,,,,,,
378.0142517,0.001378132,,,,,,,,,,,,,,,,,,,,,,,,,
378.2319031,0.000459377,,,,,,,,,,,,,,,,,,,,,,,,,
378.449585,0.000950804,,,,,,,,,,,,,,,,,,,,,,,,,
378.6672668,0.001228567,,,,,,,,,,,,,,,,,,,,,,,,,
378.8849487,0.002040489,,,,,,,,,,,,,,,,,,,,,,,,,
379.1026611,0.000566209,,,,,,,,,,,,,,,,,,,,,,,,,
379.3203735,0.001399498,,,,,,,,,,,,,,,,,,,,,,,,,
379.5381165,0.000480744,,,,,,,,,,,,,,,,,,,,,,,,,
379.7558899,0.002061856,,,,,,,,,,,,,,,,,,,,,,,,,
379.9736328,0.001249933,,,,,,,,,,,,,,,,,,,,,,,,,
380.1914063,0.002852412,,,,,,,,,,,,,,,,,,,,,,,,,
380.4092102,0.001591795,,,,,,,,,,,,,,,,,,,,,,,,,
380.6270142,0.00197639,,,,,,,,,,,,,,,,,,,,,,,,,
380.8448181,0.001570429,,,,,,,,,,,,,,,,,,,,,,,,,
381.0626526,0.002104588,,,,,,,,,,,,,,,,,,,,,,,,,
381.2804871,0.001997757,,,,,,,,,,,,,,,,,,,,,,,,,
381.4983521,0.002766946,,,,,,,,,,,,,,,,,,,,,,,,,
381.716217,0.000694407,,,,,,,,,,,,,,,,,,,,,,,,,
381.9341125,0.000929438,,,,,,,,,,,,,,,,,,,,,,,,,
382.1520081,0.001655894,,,,,,,,,,,,,,,,,,,,,,,,,
382.3699036,0.001014903,,,,,,,,,,,,,,,,,,,,,,,,,
382.5878296,0.00050211,,,,,,,,,,,,,,,,,,,,,,,,,
382.8057556,0.001570429,,,,,,,,,,,,,,,,,,,,,,,,,
383.0237122,0.001314032,,,,,,,,,,,,,,,,,,,,,,,,,
383.2416687,0.002873778,,,,,,,,,,,,,,,,,,,,,,,,,
383.4596558,-0.000224347,,,,,,,,,,,,,,,,,,,,,,,,,
383.6776428,0.001249933,,,,,,,,,,,,,,,,,,,,,,,,,
383.8956299,0.001655894,,,,,,,,,,,,,,,,,,,,,,,,,
384.1136475,0.002019123,,,,,,,,,,,,,,,,,,,,,,,,,
384.3316956,0.002403718,,,,,,,,,,,,,,,,,,,,,,,,,
384.5497131,0.002489183,,,,,,,,,,,,,,,,,,,,,,,,,
384.7677917,0.000459377,,,,,,,,,,,,,,,,,,,,,,,,,
384.9858398,0.00097217,,,,,,,,,,,,,,,,,,,,,,,,,
385.2039185,1.06832E-05,,,,,,,,,,,,,,,,,,,,,,,,,
385.4220276,0.003066076,,,,,,,,,,,,,,,,,,,,,,,,,
385.6401367,0.000352545,,,,,,,,,,,,,,,,,,,,,,,,,
385.8582458,0.001591795,,,,,,,,,,,,,,,,,,,,,,,,,
386.0763855,0.001356765,,,,,,,,,,,,,,,,,,,,,,,,,
386.2945251,0.001420864,,,,,,,,,,,,,,,,,,,,,,,,,
386.5126953,0.000886705,,,,,,,,,,,,,,,,,,,,,,,,,
386.7308655,0.001955024,,,,,,,,,,,,,,,,,,,,,,,,,
386.9490356,0.002125955,,,,,,,,,,,,,,,,,,,,,,,,,
387.1672363,0.001356765,,,,,,,,,,,,,,,,,,,,,,,,,
387.3854675,0.000395278,,,,,,,,,,,,,,,,,,,,,,,,,
387.6036987,0.001549063,,,,,,,,,,,,,,,,,,,,,,,,,
387.8219299,0.001613162,,,,,,,,,,,,,,,,,,,,,,,,,
388.0401611,0.001484963,,,,,,,,,,,,,,,,,,,,,,,,,
388.2584534,0.002168688,,,,,,,,,,,,,,,,,,,,,,,,,
388.4767151,0.002959244,,,,,,,,,,,,,,,,,,,,,,,,,
388.6950073,0.000480744,,,,,,,,,,,,,,,,,,,,,,,,,
388.9133301,0.001848192,,,,,,,,,,,,,,,,,,,,,,,,,
389.1316223,0.000395278,,,,,,,,,,,,,,,,,,,,,,,,,
389.3499756,0.00227552,,,,,,,,,,,,,,,,,,,,,,,,,
389.5682983,0.000288446,,,,,,,,,,,,,,,,,,,,,,,,,
389.7866821,0.001912291,,,,,,,,,,,,,,,,,,,,,,,,,
390.0050354,0.002019123,,,,,,,,,,,,,,,,,,,,,,,,,
390.2234192,0.001613162,,,,,,,,,,,,,,,,,,,,,,,,,
390.4418335,0.000908071,,,,,,,,,,,,,,,,,,,,,,,,,
390.6602173,0.001292666,,,,,,,,,,,,,,,,,,,,,,,,,
390.8786621,0.000715774,,,,,,,,,,,,,,,,,,,,,,,,,
391.0970764,0.002061856,,,,,,,,,,,,,,,,,,,,,,,,,
391.3155518,0.001463597,,,,,,,,,,,,,,,,,,,,,,,,,
391.5339966,0.003343838,,,,,,,,,,,,,,,,,,,,,,,,,
391.7524719,0.001036269,,,,,,,,,,,,,,,,,,,,,,,,,
391.9709778,0.002040489,,,,,,,,,,,,,,,,,,,,,,,,,
392.1894531,0.002296886,,,,,,,,,,,,,,,,,,,,,,,,,
392.4079895,0.002019123,,,,,,,,,,,,,,,,,,,,,,,,,
392.6265259,0.001869558,,,,,,,,,,,,,,,,,,,,,,,,,
392.8450623,0.000758506,,,,,,,,,,,,,,,,,,,,,,,,,
393.0635986,0.001848192,,,,,,,,,,,,,,,,,,,,,,,,,
393.2821655,0.002617382,,,,,,,,,,,,,,,,,,,,,,,,,
393.5007629,0.000373912,,,,,,,,,,,,,,,,,,,,,,,,,
393.7193604,0.003001976,,,,,,,,,,,,,,,,,,,,,,,,,
393.9379578,0.002467817,,,,,,,,,,,,,,,,,,,,,,,,,
394.1565857,0.001591795,,,,,,,,,,,,,,,,,,,,,,,,,
394.3752136,0.001784093,,,,,,,,,,,,,,,,,,,,,,,,,
394.5938416,0.002168688,,,,,,,,,,,,,,,,,,,,,,,,,
394.8125305,-0.00026708,,,,,,,,,,,,,,,,,,,,,,,,,
395.031189,0.002104588,,,,,,,,,,,,,,,,,,,,,,,,,
395.2498779,0.002254153,,,,,,,,,,,,,,,,,,,,,,,,,
395.4685669,0.002574649,,,,,,,,,,,,,,,,,,,,,,,,,
395.6872864,5.3416E-05,,,,,,,,,,,,,,,,,,,,,,,,,
395.9060059,0.001484963,,,,,,,,,,,,,,,,,,,,,,,,,
396.1247559,0.000908071,,,,,,,,,,,,,,,,,,,,,,,,,
396.3435059,0.001997757,,,,,,,,,,,,,,,,,,,,,,,,,
396.5622559,0.000587575,,,,,,,,,,,,,,,,,,,,,,,,,
396.7810364,0.001164468,,,,,,,,,,,,,,,,,,,,,,,,,
396.9998169,0.00097217,,,,,,,,,,,,,,,,,,,,,,,,,
397.2186279,0.002296886,,,,,,,,,,,,,,,,,,,,,,,,,
397.437439,0.000950804,,,,,,,,,,,,,,,,,,,,,,,,,
397.6562805,0.001869558,,,,,,,,,,,,,,,,,,,,,,,,,
397.8751221,0.001378132,,,,,,,,,,,,,,,,,,,,,,,,,
398.0939636,0.002296886,,,,,,,,,,,,,,,,,,,,,,,,,
398.3128357,0.000544843,,,,,,,,,,,,,,,,,,,,,,,,,
398.5317383,0.001591795,,,,,,,,,,,,,,,,,,,,,,,,,
398.7506104,0.002553282,,,,,,,,,,,,,,,,,,,,,,,,,
398.9695435,0.0012072,,,,,,,,,,,,,,,,,,,,,,,,,
399.188446,0.002809679,,,,,,,,,,,,,,,,,,,,,,,,,
399.4073792,0.001677261,,,,,,,,,,,,,,,,,,,,,,,,,
399.6263428,0.000309813,,,,,,,,,,,,,,,,,,,,,,,,,
399.8453064,0.001912291,,,,,,,,,,,,,,,,,,,,,,,,,
400.06427,0.000886705,,,,,,,,,,,,,,,,,,,,,,,,,
400.2832642,0.001848192,,,,,,,,,,,,,,,,,,,,,,,,,
400.5022583,0.001057636,,,,,,,,,,,,,,,,,,,,,,,,,
400.7212524,0.001228567,,,,,,,,,,,,,,,,,,,,,,,,,
400.9402771,-9.61487E-05,,,,,,,,,,,,,,,,,,,,,,,,,
401.1593323,0.002638748,,,,,,,,,,,,,,,,,,,,,,,,,
401.3783875,0.002254153,,,,,,,,,,,,,,,,,,,,,,,,,
401.5974426,0.001442231,,,,,,,,,,,,,,,,,,,,,,,,,
401.8165283,0.001677261,,,,,,,,,,,,,,,,,,,,,,,,,
402.035614,0.001762726,,,,,,,,,,,,,,,,,,,,,,,,,
402.2547302,0.001655894,,,,,,,,,,,,,,,,,,,,,,,,,
402.4738464,0.001826825,,,,,,,,,,,,,,,,,,,,,,,,,
402.6929626,0.0012713,,,,,,,,,,,,,,,,,,,,,,,,,
402.9121094,0.001869558,,,,,,,,,,,,,,,,,,,,,,,,,
403.1312561,0.001955024,,,,,,,,,,,,,,,,,,,,,,,,,
403.3504333,0.003365205,,,,,,,,,,,,,,,,,,,,,,,,,
403.5696106,0.000822606,,,,,,,,,,,,,,,,,,,,,,,,,
403.7888184,0.001420864,,,,,,,,,,,,,,,,,,,,,,,,,
404.0080261,0.001356765,,,,,,,,,,,,,,,,,,,,,,,,,
404.2272339,0.00150633,,,,,,,,,,,,,,,,,,,,,,,,,
404.4464722,0.001677261,,,,,,,,,,,,,,,,,,,,,,,,,
404.6657104,0.001036269,,,,,,,,,,,,,,,,,,,,,,,,,
404.8849792,0.00197639,,,,,,,,,,,,,,,,,,,,,,,,,
405.104248,0.002019123,,,,,,,,,,,,,,,,,,,,,,,,,
405.3235168,0.002382351,,,,,,,,,,,,,,,,,,,,,,,,,
405.5428162,0.001677261,,,,,,,,,,,,,,,,,,,,,,,,,
405.762146,0.001484963,,,,,,,,,,,,,,,,,,,,,,,,,
405.9814758,0.001164468,,,,,,,,,,,,,,,,,,,,,,,,,
406.2008057,0.002425084,,,,,,,,,,,,,,,,,,,,,,,,,
406.420166,0.002083222,,,,,,,,,,,,,,,,,,,,,,,,,
406.6395264,0.002596015,,,,,,,,,,,,,,,,,,,,,,,,,
406.8588867,0.001549063,,,,,,,,,,,,,,,,,,,,,,,,,
407.0782776,0.001997757,,,,,,,,,,,,,,,,,,,,,,,,,
407.297699,0.002660114,,,,,,,,,,,,,,,,,,,,,,,,,
407.5170898,0.002681481,,,,,,,,,,,,,,,,,,,,,,,,,
407.7365417,0.002831045,,,,,,,,,,,,,,,,,,,,,,,,,
407.9559631,0.00398483,,,,,,,,,,,,,,,,,,,,,,,,,
408.175415,0.002724214,,,,,,,,,,,,,,,,,,,,,,,,,
408.3948975,0.003557502,,,,,,,,,,,,,,,,,,,,,,,,,
408.6143799,0.002574649,,,,,,,,,,,,,,,,,,,,,,,,,
408.8338623,0.002104588,,,,,,,,,,,,,,,,,,,,,,,,,
409.0533752,0.002382351,,,,,,,,,,,,,,,,,,,,,,,,,
409.2728882,0.005501843,,,,,,,,,,,,,,,,,,,,,,,,,
409.4924316,0.002766946,,,,,,,,,,,,,,,,,,,,,,,,,
409.7119751,0.002638748,,,,,,,,,,,,,,,,,,,,,,,,,
409.9315186,0.00321564,,,,,,,,,,,,,,,,,,,,,,,,,
410.1510925,0.003087442,,,,,,,,,,,,,,,,,,,,,,,,,
410.3706665,0.003621601,,,,,,,,,,,,,,,,,,,,,,,,,
410.590271,0.004006196,,,,,,,,,,,,,,,,,,,,,,,,,
410.8098755,0.002916511,,,,,,,,,,,,,,,,,,,,,,,,,
411.0295105,0.004625821,,,,,,,,,,,,,,,,,,,,,,,,,
411.2491455,0.003621601,,,,,,,,,,,,,,,,,,,,,,,,,
411.4687805,0.005373645,,,,,,,,,,,,,,,,,,,,,,,,,
411.688446,0.004711287,,,,,,,,,,,,,,,,,,,,,,,,,
411.9081116,0.004390791,,,,,,,,,,,,,,,,,,,,,,,,,
412.1278076,0.005245446,,,,,,,,,,,,,,,,,,,,,,,,,
412.3475037,0.005159981,,,,,,,,,,,,,,,,,,,,,,,,,
412.5672302,0.005010416,,,,,,,,,,,,,,,,,,,,,,,,,
412.7869568,0.00569414,,,,,,,,,,,,,,,,,,,,,,,,,
413.0066833,0.005288179,,,,,,,,,,,,,,,,,,,,,,,,,
413.2264404,0.005565942,,,,,,,,,,,,,,,,,,,,,,,,,
413.4461975,0.005266813,,,,,,,,,,,,,,,,,,,,,,,,,
413.6659851,0.006548795,,,,,,,,,,,,,,,,,,,,,,,,,
413.8857727,0.006527429,,,,,,,,,,,,,,,,,,,,,,,,,
414.1055908,0.006847925,,,,,,,,,,,,,,,,,,,,,,,,,
414.3253784,0.005630041,,,,,,,,,,,,,,,,,,,,,,,,,
414.5452271,0.006292399,,,,,,,,,,,,,,,,,,,,,,,,,
414.7650757,0.007104321,,,,,,,,,,,,,,,,,,,,,,,,,
414.9849243,0.006078735,,,,,,,,,,,,,,,,,,,,,,,,,
415.2047729,0.006741093,,,,,,,,,,,,,,,,,,,,,,,,,
415.4246521,0.007147054,,,,,,,,,,,,,,,,,,,,,,,,,
415.6445618,0.007125688,,,,,,,,,,,,,,,,,,,,,,,,,
415.8644714,0.008343572,,,,,,,,,,,,,,,,,,,,,,,,,
416.0843811,0.009860585,,,,,,,,,,,,,,,,,,,,,,,,,
416.3043213,0.010971637,,,,,,,,,,,,,,,,,,,,,,,,,
416.5242615,0.007510283,,,,,,,,,,,,,,,,,,,,,,,,,
416.7442322,0.010458843,,,,,,,,,,,,,,,,,,,,,,,,,
416.9642029,0.009305058,,,,,,,,,,,,,,,,,,,,,,,,,
417.1841736,0.009048662,,,,,,,,,,,,,,,,,,,,,,,,,
417.4041748,0.010223812,,,,,,,,,,,,,,,,,,,,,,,,,
417.624176,0.010693873,,,,,,,,,,,,,,,,,,,,,,,,,
417.8442078,0.008834998,,,,,,,,,,,,,,,,,,,,,,,,,
418.0642395,0.010693873,,,,,,,,,,,,,,,,,,,,,,,,,
418.2842712,0.010736606,,,,,,,,,,,,,,,,,,,,,,,,,
418.5043335,0.011548528,,,,,,,,,,,,,,,,,,,,,,,,,
418.7244263,0.011099834,,,,,,,,,,,,,,,,,,,,,,,,,
418.9444885,0.012232252,,,,,,,,,,,,,,,,,,,,,,,,,
419.1646118,0.012274985,,,,,,,,,,,,,,,,,,,,,,,,,
419.3847046,0.012766412,,,,,,,,,,,,,,,,,,,,,,,,,
419.6048279,0.014347524,,,,,,,,,,,,,,,,,,,,,,,,,
419.8249817,0.016484162,,,,,,,,,,,,,,,,,,,,,,,,,
420.0451355,0.015095348,,,,,,,,,,,,,,,,,,,,,,,,,
420.2652893,0.015180813,,,,,,,,,,,,,,,,,,,,,,,,,
420.4854736,0.015971368,,,,,,,,,,,,,,,,,,,,,,,,,
420.705658,0.016206399,,,,,,,,,,,,,,,,,,,,,,,,,
420.9258423,0.018428503,,,,,,,,,,,,,,,,,,,,,,,,,
421.1460571,0.018513968,,,,,,,,,,,,,,,,,,,,,,,,,
421.3663025,0.020030981,,,,,,,,,,,,,,,,,,,,,,,,,
421.5865479,0.019753218,,,,,,,,,,,,,,,,,,,,,,,,,
421.8067932,0.020671973,,,,,,,,,,,,,,,,,,,,,,,,,
422.0270691,0.021142034,,,,,,,,,,,,,,,,,,,,,,,,,
422.247345,0.021398429,,,,,,,,,,,,,,,,,,,,,,,,,
422.4676208,0.023727365,,,,,,,,,,,,,,,,,,,,,,,,,
422.6879272,0.023449602,,,,,,,,,,,,,,,,,,,,,,,,,
422.9082336,0.025415309,,,,,,,,,,,,,,,,,,,,,,,,,
423.1285706,0.024261525,,,,,,,,,,,,,,,,,,,,,,,,,
423.3489075,0.025543507,,,,,,,,,,,,,,,,,,,,,,,,,
423.5692749,0.025094813,,,,,,,,,,,,,,,,,,,,,,,,,
423.7896423,0.026184499,,,,,,,,,,,,,,,,,,,,,,,,,
424.0100098,0.028983494,,,,,,,,,,,,,,,,,,,,,,,,,
424.2304077,0.029090326,,,,,,,,,,,,,,,,,,,,,,,,,
424.4508362,0.029816784,,,,,,,,,,,,,,,,,,,,,,,,,
424.6712341,0.031910688,,,,,,,,,,,,,,,,,,,,,,,,,
424.8916626,0.033299502,,,,,,,,,,,,,,,,,,,,,,,,,
425.1121216,0.034453288,,,,,,,,,,,,,,,,,,,,,,,,,
425.3325806,0.033449069,,,,,,,,,,,,,,,,,,,,,,,,,
425.5530396,0.035222478,,,,,,,,,,,,,,,,,,,,,,,,,
425.7735291,0.036718123,,,,,,,,,,,,,,,,,,,,,,,,,
425.9940186,0.038213771,,,,,,,,,,,,,,,,,,,,,,,,,
426.2145386,0.039773516,,,,,,,,,,,,,,,,,,,,,,,,,
426.4350586,0.038982961,,,,,,,,,,,,,,,,,,,,,,,,,
426.6555786,0.042487048,,,,,,,,,,,,,,,,,,,,,,,,,
426.8761292,0.043619465,,,,,,,,,,,,,,,,,,,,,,,,,
427.0967102,0.043619465,,,,,,,,,,,,,,,,,,,,,,,,,
427.3172607,0.046610758,,,,,,,,,,,,,,,,,,,,,,,,,
427.5378418,0.047294483,,,,,,,,,,,,,,,,,,,,,,,,,
427.7584534,0.050563537,,,,,,,,,,,,,,,,,,,,,,,,,
427.9790649,0.05167459,,,,,,,,,,,,,,,,,,,,,,,,,
428.1996765,0.051717322,,,,,,,,,,,,,,,,,,,,,,,,,
428.4203186,0.05214465,,,,,,,,,,,,,,,,,,,,,,,,,
428.6409607,0.054238554,,,,,,,,,,,,,,,,,,,,,,,,,
428.8616333,0.058127236,,,,,,,,,,,,,,,,,,,,,,,,,
429.0823059,0.062144116,,,,,,,,,,,,,,,,,,,,,,,,,
429.3029785,0.061738156,,,,,,,,,,,,,,,,,,,,,,,,,
429.5236816,0.063767962,,,,,,,,,,,,,,,,,,,,,,,,,
429.7444153,0.06637466,,,,,,,,,,,,,,,,,,,,,,,,,
429.9651184,0.065520003,,,,,,,,,,,,,,,,,,,,,,,,,
430.1858521,0.065434538,,,,,,,,,,,,,,,,,,,,,,,,,
430.4066162,0.069109559,,,,,,,,,,,,,,,,,,,,,,,,,
430.6273804,0.071609423,,,,,,,,,,,,,,,,,,,,,,,,,
430.8481445,0.074258856,,,,,,,,,,,,,,,,,,,,,,,,,
431.0689392,0.074899845,,,,,,,,,,,,,,,,,,,,,,,,,
431.2897339,0.080284171,,,,,,,,,,,,,,,,,,,,,,,,,
431.5105591,0.078083433,,,,,,,,,,,,,,,,,,,,,,,,,
431.7313843,0.08026281,,,,,,,,,,,,,,,,,,,,,,,,,
431.95224,0.08615993,,,,,,,,,,,,,,,,,,,,,,,,,
432.1730652,0.087890603,,,,,,,,,,,,,,,,,,,,,,,,,
432.3939514,0.089236684,,,,,,,,,,,,,,,,,,,,,,,,,
432.6148071,0.093467228,,,,,,,,,,,,,,,,,,,,,,,,,
432.8357239,0.089706749,,,,,,,,,,,,,,,,,,,,,,,,,
433.0566101,0.09735591,,,,,,,,,,,,,,,,,,,,,,,,,
433.2775269,0.098766088,,,,,,,,,,,,,,,,,,,,,,,,,
433.4984741,0.099022485,,,,,,,,,,,,,,,,,,,,,,,,,
433.7193909,0.103018001,,,,,,,,,,,,,,,,,,,,,,,,,
433.9403687,0.107291274,,,,,,,,,,,,,,,,,,,,,,,,,
434.1613159,0.108017735,,,,,,,,,,,,,,,,,,,,,,,,,
434.3822937,0.114641309,,,,,,,,,,,,,,,,,,,,,,,,,
434.603302,0.113572992,,,,,,,,,,,,,,,,,,,,,,,,,
434.8243103,0.117632605,,,,,,,,,,,,,,,,,,,,,,,,,
435.0453186,0.122781903,,,,,,,,,,,,,,,,,,,,,,,,,
435.2663574,0.122910097,,,,,,,,,,,,,,,,,,,,,,,,,
435.4873962,0.129426852,,,,,,,,,,,,,,,,,,,,,,,,,
435.7084351,0.13068746,,,,,,,,,,,,,,,,,,,,,,,,,
435.9295044,0.13280274,,,,,,,,,,,,,,,,,,,,,,,,,
436.1505737,0.13577266,,,,,,,,,,,,,,,,,,,,,,,,,
436.3716736,0.136456385,,,,,,,,,,,,,,,,,,,,,,,,,
436.5927734,0.143357724,,,,,,,,,,,,,,,,,,,,,,,,,
436.8139038,0.145131141,,,,,,,,,,,,,,,,,,,,,,,,,
437.0350342,0.149596706,,,,,,,,,,,,,,,,,,,,,,,,,
437.2561951,0.150237694,,,,,,,,,,,,,,,,,,,,,,,,,
437.4773254,0.158399656,,,,,,,,,,,,,,,,,,,,,,,,,
437.6985168,0.157630473,,,,,,,,,,,,,,,,,,,,,,,,,
437.9196777,0.168933287,,,,,,,,,,,,,,,,,,,,,,,,,
438.1408691,0.165450558,,,,,,,,,,,,,,,,,,,,,,,,,
438.3620911,0.173121095,,,,,,,,,,,,,,,,,,,,,,,,,
438.583313,0.175855994,,,,,,,,,,,,,,,,,,,,,,,,,
438.8045349,0.181774482,,,,,,,,,,,,,,,,,,,,,,,,,
439.0257874,0.189765498,,,,,,,,,,,,,,,,,,,,,,,,,
439.2470398,0.190833822,,,,,,,,,,,,,,,,,,,,,,,,,
439.4683228,0.19792746,,,,,,,,,,,,,,,,,,,,,,,,,
439.6896057,0.193974674,,,,,,,,,,,,,,,,,,,,,,,,,
439.9108887,0.202563971,,,,,,,,,,,,,,,,,,,,,,,,,
440.1322021,0.207072273,,,,,,,,,,,,,,,,,,,,,,,,,
440.3535156,0.213824049,,,,,,,,,,,,,,,,,,,,,,,,,
440.5748596,0.21634528,,,,,,,,,,,,,,,,,,,,,,,,,
440.7962036,0.222520158,,,,,,,,,,,,,,,,,,,,,,,,,
441.0175476,0.233887076,,,,,,,,,,,,,,,,,,,,,,,,,
441.2389221,0.237839863,,,,,,,,,,,,,,,,,,,,,,,,,
441.4602966,0.24283959,,,,,,,,,,,,,,,,,,,,,,,,,
441.6817017,0.248266652,,,,,,,,,,,,,,,,,,,,,,,,,
441.9031067,0.245168522,,,,,,,,,,,,,,,,,,,,,,,,,
442.1245422,0.245446295,,,,,,,,,,,,,,,,,,,,,,,,,
442.3459778,0.247967526,,,,,,,,,,,,,,,,,,,,,,,,,
442.5674133,0.252069861,,,,,,,,,,,,,,,,,,,,,,,,,
442.7888794,0.261834294,,,,,,,,,,,,,,,,,,,,,,,,,
443.0103455,0.262902617,,,,,,,,,,,,,,,,,,,,,,,,,
443.231842,0.270359486,,,,,,,,,,,,,,,,,,,,,,,,,
443.4533386,0.279846162,,,,,,,,,,,,,,,,,,,,,,,,,
443.6748352,0.289845616,,,,,,,,,,,,,,,,,,,,,,,,,
443.8963623,0.297836661,,,,,,,,,,,,,,,,,,,,,,,,,
444.1178894,0.307088286,,,,,,,,,,,,,,,,,,,,,,,,,
444.339447,0.317280054,,,,,,,,,,,,,,,,,,,,,,,,,
444.5610046,0.329031557,,,,,,,,,,,,,,,,,,,,,,,,,
444.7825623,0.343795747,,,,,,,,,,,,,,,,,,,,,,,,,
445.0041504,0.352406383,,,,,,,,,,,,,,,,,,,,,,,,,
445.2257385,0.361316174,,,,,,,,,,,,,,,,,,,,,,,,,
445.4473572,0.370952398,,,,,,,,,,,,,,,,,,,,,,,,,
445.6689758,0.380588651,,,,,,,,,,,,,,,,,,,,,,,,,
445.890625,0.38729769,,,,,,,,,,,,,,,,,,,,,,,,,
446.1122742,0.398985088,,,,,,,,,,,,,,,,,,,,,,,,,
446.3339233,0.406762451,,,,,,,,,,,,,,,,,,,,,,,,,
446.555603,0.424133331,,,,,,,,,,,,,,,,,,,,,,,,,
446.7772827,0.428748459,,,,,,,,,,,,,,,,,,,,,,,,,
446.9989929,0.445777476,,,,,,,,,,,,,,,,,,,,,,,,,
447.2207031,0.456631601,,,,,,,,,,,,,,,,,,,,,,,,,
447.4424133,0.46259281,,,,,,,,,,,,,,,,,,,,,,,,,
447.6641541,0.483425021,,,,,,,,,,,,,,,,,,,,,,,,,
447.8858948,0.490369111,,,,,,,,,,,,,,,,,,,,,,,,,
448.107666,0.507098973,,,,,,,,,,,,,,,,,,,,,,,,,
448.3294373,0.507034898,,,,,,,,,,,,,,,,,,,,,,,,,
448.5512085,0.523764729,,,,,,,,,,,,,,,,,,,,,,,,,
448.7730103,0.532225847,,,,,,,,,,,,,,,,,,,,,,,,,
448.994812,0.550878704,,,,,,,,,,,,,,,,,,,,,,,,,
449.2166443,0.554532349,,,,,,,,,,,,,,,,,,,,,,,,,
449.4384766,0.570428908,,,,,,,,,,,,,,,,,,,,,,,,,
449.6603394,0.579338729,,,,,,,,,,,,,,,,,,,,,,,,,
449.8822021,0.589316785,,,,,,,,,,,,,,,,,,,,,,,,,
450.1040649,0.598568439,,,,,,,,,,,,,,,,,,,,,,,,,
450.3259583,0.615576088,,,,,,,,,,,,,,,,,,,,,,,,,
450.5478516,0.617071748,,,,,,,,,,,,,,,,,,,,,,,,,
450.7697449,0.628395915,,,,,,,,,,,,,,,,,,,,,,,,,
450.9916687,0.642070413,,,,,,,,,,,,,,,,,,,,,,,,,
451.213623,0.642732739,,,,,,,,,,,,,,,,,,,,,,,,,
451.4355469,0.652304888,,,,,,,,,,,,,,,,,,,,,,,,,
451.6575317,0.673414886,,,,,,,,,,,,,,,,,,,,,,,,,
451.8794861,0.675572872,,,,,,,,,,,,,,,,,,,,,,,,,
452.1014709,0.677794993,,,,,,,,,,,,,,,,,,,,,,,,,
452.3234863,0.680786312,,,,,,,,,,,,,,,,,,,,,,,,,
452.5455017,0.701020241,,,,,,,,,,,,,,,,,,,,,,,,,
452.7675171,0.698605835,,,,,,,,,,,,,,,,,,,,,,,,,
452.9895325,0.696597397,,,,,,,,,,,,,,,,,,,,,,,,,
453.2115784,0.702366352,,,,,,,,,,,,,,,,,,,,,,,,,
453.4336548,0.701447546,,,,,,,,,,,,,,,,,,,,,,,,,
453.6557312,0.708199322,,,,,,,,,,,,,,,,,,,,,,,,,
453.8778076,0.71454519,,,,,,,,,,,,,,,,,,,,,,,,,
454.0999146,0.717942417,,,,,,,,,,,,,,,,,,,,,,,,,
454.3220215,0.699631453,,,,,,,,,,,,,,,,,,,,,,,,,
454.5441284,0.711810291,,,,,,,,,,,,,,,,,,,,,,,,,
454.7662659,0.703797877,,,,,,,,,,,,,,,,,,,,,,,,,
454.9884338,0.699503243,,,,,,,,,,,,,,,,,,,,,,,,,
455.2105713,0.704289317,,,,,,,,,,,,,,,,,,,,,,,,,
455.4327393,0.69668287,,,,,,,,,,,,,,,,,,,,,,,,,
455.6549377,0.691875458,,,,,,,,,,,,,,,,,,,,,,,,,
455.8771362,0.691619039,,,,,,,,,,,,,,,,,,,,,,,,,
456.0993347,0.685294569,,,,,,,,,,,,,,,,,,,,,,,,,
456.3215637,0.694674432,,,,,,,,,,,,,,,,,,,,,,,,,
456.5437927,0.68862772,,,,,,,,,,,,,,,,,,,,,,,,,
456.7660522,0.672026038,,,,,,,,,,,,,,,,,,,,,,,,,
456.9883118,0.669697106,,,,,,,,,,,,,,,,,,,,,,,,,
457.2105713,0.660231829,,,,,,,,,,,,,,,,,,,,,,,,,
457.4328613,0.652625382,,,,,,,,,,,,,,,,,,,,,,,,,
457.6551514,0.656172216,,,,,,,,,,,,,,,,,,,,,,,,,
457.8774719,0.647454739,,,,,,,,,,,,,,,,,,,,,,,,,
458.0997925,0.636194646,,,,,,,,,,,,,,,,,,,,,,,,,
458.322113,0.626002908,,,,,,,,,,,,,,,,,,,,,,,,,
458.5444641,0.615319669,,,,,,,,,,,,,,,,,,,,,,,,,
458.7668152,0.604059637,,,,,,,,,,,,,,,,,,,,,,,,,
458.9891968,0.59967953,,,,,,,,,,,,,,,,,,,,,,,,,
459.2115784,0.587778449,,,,,,,,,,,,,,,,,,,,,,,,,
459.4339905,0.575300455,,,,,,,,,,,,,,,,,,,,,,,,,
